time,src_ip,dst_ip,protocol,length
1543658803.066606,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.066654,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.066843,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.066844,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.067109,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1410
1543658803.067110,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1410
1543658803.067221,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.067222,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.067273,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.067274,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.067325,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,417
1543658803.067326,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,417
1543658803.067472,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.067474,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.067523,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.067595,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.067600,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.067601,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.067780,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.067782,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.067787,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,573
1543658803.067788,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,573
1543658803.068037,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.068038,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.068089,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.068090,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.068226,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.068227,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.068375,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.068377,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.068426,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.068427,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.068680,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1506
1543658803.068681,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1506
1543658803.068900,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.068901,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.068952,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.068953,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.069119,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.069120,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.069243,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1458
1543658803.069285,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1458
1543658803.069644,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.069716,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.069870,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.069871,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.070072,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.070072,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.070124,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1506
1543658803.070125,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1506
1543658803.070175,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.070221,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.070544,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.070545,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.070758,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1482
1543658803.070807,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1482
1543658803.070858,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.070860,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.070912,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.070959,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.071204,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.071205,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.071361,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.071362,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.071414,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.071414,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.071511,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.071512,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.071563,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.071564,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.071925,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.071926,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.072039,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.072040,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.072138,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.072139,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.072189,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.072239,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.072386,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1506
1543658803.072387,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1506
1543658803.072495,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.072496,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.072643,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.072644,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.072695,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,78
1543658803.072697,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,78
1543658803.072698,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,630
1543658803.072699,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,630
1543658803.072795,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.072796,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.073150,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.073152,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.073350,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1506
1543658803.073398,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1506
1543658803.073449,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.073450,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.073548,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.073549,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.073788,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.073789,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.073839,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.073888,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.074009,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.074010,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.074478,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.074479,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.074551,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.074552,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.074598,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,612
1543658803.074600,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,612
1543658803.075124,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.075125,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.075203,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,974
1543658803.075204,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,974
1543658803.075289,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.075291,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.075466,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.075467,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.075524,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.075524,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.075773,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.075774,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.075921,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.075923,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.075973,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.075975,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.076523,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.076524,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.076728,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.076729,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.076823,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.076824,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.076874,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,77
1543658803.076875,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,77
1543658803.076956,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.076957,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.077107,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1370
1543658803.077108,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1370
1543658803.077207,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.077208,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.077259,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.077306,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.077357,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.077358,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.077929,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,546
1543658803.077931,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,546
1543658803.078031,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.078032,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.078197,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.078245,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.078295,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.078296,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.078396,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.078397,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.078449,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,630
1543658803.078450,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,630
1543658803.078743,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.078744,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.078796,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.078844,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.079069,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.079070,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.079121,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.079168,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.079219,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.079219,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.079374,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1506
1543658803.079374,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1506
1543658803.079428,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.079471,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.079585,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.079586,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.079874,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,460
1543658803.079875,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,460
1543658803.079960,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.079961,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.080180,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.080181,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.080432,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.080433,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.080582,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.080583,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.080713,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.080714,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.080984,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.080985,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.081350,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.081351,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.081508,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.081509,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.081624,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.081625,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.081697,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.081698,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.081761,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.081762,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.082021,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.082022,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.082075,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.082120,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.082170,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.082171,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.082223,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.082224,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.082322,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.082323,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.082372,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.082373,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.082423,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.082472,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.082521,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.082522,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.082526,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,347
1543658803.082573,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,347
1543658803.082622,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.082623,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.082674,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1038
1543658803.082675,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1038
1543658803.082722,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.082723,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.083027,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.083076,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.083227,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.083228,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.083658,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.083659,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.083847,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.083849,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.083986,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.083987,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.084133,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.084134,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.084392,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.084394,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.085105,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.085107,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.085188,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.085188,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.085330,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1394
1543658803.085331,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1394
1543658803.085410,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.085411,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.085801,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.085802,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.085880,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1410
1543658803.085882,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1410
1543658803.085906,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.085957,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.086594,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.086595,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.086644,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.086692,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.086742,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.086743,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.086843,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.086844,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.087043,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.087043,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.087098,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1506
1543658803.087099,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1506
1543658803.087194,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.087195,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.087244,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,591
1543658803.087245,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,591
1543658803.087420,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.087421,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.087472,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.087520,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.087685,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.087686,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.087899,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,399
1543658803.087900,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,399
1543658803.088032,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.088034,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.088147,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.088148,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.088212,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.088213,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.088264,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.088265,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.088362,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1466
1543658803.088363,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1466
1543658803.088413,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,314
1543658803.088415,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,314
1543658803.088532,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.088533,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.088586,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.088587,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.088687,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,423
1543658803.088734,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,423
1543658803.088904,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.088905,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.088958,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,216
1543658803.088959,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,216
1543658803.089045,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.089046,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.089098,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.089145,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.089876,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.089877,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.089974,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.089975,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.090026,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.090027,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.090406,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.090408,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.090514,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.090515,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.090680,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.090681,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.090734,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
